Date;JourDeLaSemaine;ZoneAnalyse;Age;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;7343
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;5461
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;4610
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;7571
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;8896
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;9006
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;3400
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;7523
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;6713
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;4416
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;3799
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;9219
2017-05-15;Lundi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;6450
2017-05-15;Lundi;Zone FIMU;<18;Resident;01 jours;Periode normale;1268
2017-05-15;Lundi;Zone FIMU;<18;Resident;02 jours;Periode normale;7543
2017-05-15;Lundi;Zone FIMU;<18;Resident;03 jours;Periode normale;342
2017-05-15;Lundi;Zone FIMU;<18;Resident;04 jours;Periode normale;508
2017-05-15;Lundi;Zone FIMU;<18;Resident;05 jours;Periode normale;2540
2017-05-15;Lundi;Zone FIMU;<18;Resident;06 jours;Periode normale;227
2017-05-15;Lundi;Zone FIMU;<18;Resident;07 jours;Periode normale;8211
2017-05-15;Lundi;Zone FIMU;<18;Resident;08 jours;Periode normale;9492
2017-05-15;Lundi;Zone FIMU;<18;Resident;09 jours;Periode normale;1044
2017-05-15;Lundi;Zone FIMU;<18;Resident;10 jours;Periode normale;4483
2017-05-15;Lundi;Zone FIMU;<18;Resident;11 jours;Periode normale;8866
2017-05-15;Lundi;Zone FIMU;<18;Resident;12 jours;Periode normale;5212
2017-05-15;Lundi;Zone FIMU;<18;Resident;13 jours;Periode normale;8749
2017-05-15;Lundi;Zone FIMU;<18;Resident;14 jours;Periode normale;6607
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;5277
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;7017
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;3579
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;4691
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;2011
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;4810
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;2434
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;3699
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;2750
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;9419
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;1087
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;7411
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;5446
2017-05-15;Lundi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;5721
2017-05-15;Lundi;Zone FIMU;>65;Resident;01 jours;Periode normale;7488
2017-05-15;Lundi;Zone FIMU;>65;Resident;02 jours;Periode normale;7319
2017-05-15;Lundi;Zone FIMU;>65;Resident;03 jours;Periode normale;5794
2017-05-15;Lundi;Zone FIMU;>65;Resident;04 jours;Periode normale;6686
2017-05-15;Lundi;Zone FIMU;>65;Resident;05 jours;Periode normale;5524
2017-05-15;Lundi;Zone FIMU;>65;Resident;06 jours;Periode normale;1708
2017-05-15;Lundi;Zone FIMU;>65;Resident;07 jours;Periode normale;7660
2017-05-15;Lundi;Zone FIMU;>65;Resident;08 jours;Periode normale;111
2017-05-15;Lundi;Zone FIMU;>65;Resident;09 jours;Periode normale;2642
2017-05-15;Lundi;Zone FIMU;>65;Resident;10 jours;Periode normale;1144
2017-05-15;Lundi;Zone FIMU;>65;Resident;11 jours;Periode normale;5647
2017-05-15;Lundi;Zone FIMU;>65;Resident;12 jours;Periode normale;4534
2017-05-15;Lundi;Zone FIMU;>65;Resident;13 jours;Periode normale;8346
2017-05-15;Lundi;Zone FIMU;>65;Resident;14 jours;Periode normale;9601
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;1725
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;1097
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;394
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;6627
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;1975
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;690
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;8943
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;8729
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;2046
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;1633
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;216
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;6083
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;8538
2017-05-15;Lundi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;9721
2017-05-16;Mardi;Zone FIMU;18-24;Resident;01 jours;Periode normale;4457
2017-05-16;Mardi;Zone FIMU;18-24;Resident;02 jours;Periode normale;4828
2017-05-16;Mardi;Zone FIMU;18-24;Resident;03 jours;Periode normale;1143
2017-05-16;Mardi;Zone FIMU;18-24;Resident;04 jours;Periode normale;2192
2017-05-16;Mardi;Zone FIMU;18-24;Resident;05 jours;Periode normale;5044
2017-05-16;Mardi;Zone FIMU;18-24;Resident;06 jours;Periode normale;8699
2017-05-16;Mardi;Zone FIMU;18-24;Resident;07 jours;Periode normale;9469
2017-05-16;Mardi;Zone FIMU;18-24;Resident;08 jours;Periode normale;3670
2017-05-16;Mardi;Zone FIMU;18-24;Resident;09 jours;Periode normale;6884
2017-05-16;Mardi;Zone FIMU;18-24;Resident;10 jours;Periode normale;8367
2017-05-16;Mardi;Zone FIMU;18-24;Resident;11 jours;Periode normale;6141
2017-05-16;Mardi;Zone FIMU;18-24;Resident;12 jours;Periode normale;3487
2017-05-16;Mardi;Zone FIMU;18-24;Resident;13 jours;Periode normale;4751
2017-05-16;Mardi;Zone FIMU;18-24;Resident;14 jours;Periode normale;6911
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;01 jours;Periode normale;7295
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;02 jours;Periode normale;8117
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;03 jours;Periode normale;6317
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;04 jours;Periode normale;6047
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;05 jours;Periode normale;7354
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;06 jours;Periode normale;7683
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;07 jours;Periode normale;9606
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;08 jours;Periode normale;5089
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;09 jours;Periode normale;3576
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;10 jours;Periode normale;3187
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;11 jours;Periode normale;4776
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;12 jours;Periode normale;2224
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;4775
2017-05-16;Mardi;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;2645
2017-05-16;Mardi;Zone FIMU;25-34;Resident;01 jours;Periode normale;3184
2017-05-16;Mardi;Zone FIMU;25-34;Resident;02 jours;Periode normale;9178
2017-05-16;Mardi;Zone FIMU;25-34;Resident;03 jours;Periode normale;9180
2017-05-16;Mardi;Zone FIMU;25-34;Resident;04 jours;Periode normale;1294
2017-05-16;Mardi;Zone FIMU;25-34;Resident;05 jours;Periode normale;925
2017-05-16;Mardi;Zone FIMU;25-34;Resident;06 jours;Periode normale;5665
2017-05-16;Mardi;Zone FIMU;25-34;Resident;07 jours;Periode normale;7284
2017-05-16;Mardi;Zone FIMU;25-34;Resident;08 jours;Periode normale;4110
2017-05-16;Mardi;Zone FIMU;25-34;Resident;09 jours;Periode normale;8966
2017-05-16;Mardi;Zone FIMU;25-34;Resident;10 jours;Periode normale;3396
2017-05-16;Mardi;Zone FIMU;25-34;Resident;11 jours;Periode normale;2672
2017-05-16;Mardi;Zone FIMU;25-34;Resident;12 jours;Periode normale;7263
2017-05-16;Mardi;Zone FIMU;25-34;Resident;13 jours;Periode normale;845
2017-05-16;Mardi;Zone FIMU;25-34;Resident;14 jours;Periode normale;5382
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;5326
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;3113
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;4387
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;9645
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;5876
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;707
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;5416
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;8585
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;5546
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;38
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;2439
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;4140
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;2283
2017-05-16;Mardi;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;969
2017-05-16;Mardi;Zone FIMU;35-44;Resident;01 jours;Periode normale;1868
2017-05-16;Mardi;Zone FIMU;35-44;Resident;02 jours;Periode normale;7840
2017-05-16;Mardi;Zone FIMU;35-44;Resident;03 jours;Periode normale;3004
2017-05-16;Mardi;Zone FIMU;35-44;Resident;04 jours;Periode normale;2512
2017-05-16;Mardi;Zone FIMU;35-44;Resident;05 jours;Periode normale;7022
2017-05-16;Mardi;Zone FIMU;35-44;Resident;06 jours;Periode normale;2183
2017-05-16;Mardi;Zone FIMU;35-44;Resident;07 jours;Periode normale;7650
2017-05-16;Mardi;Zone FIMU;35-44;Resident;08 jours;Periode normale;6551
2017-05-16;Mardi;Zone FIMU;35-44;Resident;09 jours;Periode normale;5008
2017-05-16;Mardi;Zone FIMU;35-44;Resident;10 jours;Periode normale;6659
2017-05-16;Mardi;Zone FIMU;35-44;Resident;11 jours;Periode normale;3128
2017-05-16;Mardi;Zone FIMU;35-44;Resident;12 jours;Periode normale;9214
2017-05-16;Mardi;Zone FIMU;35-44;Resident;13 jours;Periode normale;9272
2017-05-16;Mardi;Zone FIMU;35-44;Resident;14 jours;Periode normale;1314
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;1210
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;198
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;2734
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;4779
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;3234
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;5236
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;2471
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;9512
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;2230
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;1384
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;6758
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;3747
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;4332
2017-05-16;Mardi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;3893
2017-05-16;Mardi;Zone FIMU;45-54;Resident;01 jours;Periode normale;4949
2017-05-16;Mardi;Zone FIMU;45-54;Resident;02 jours;Periode normale;1678
2017-05-16;Mardi;Zone FIMU;45-54;Resident;03 jours;Periode normale;603
2017-05-16;Mardi;Zone FIMU;45-54;Resident;04 jours;Periode normale;1934
2017-05-16;Mardi;Zone FIMU;45-54;Resident;05 jours;Periode normale;2723
2017-05-16;Mardi;Zone FIMU;45-54;Resident;06 jours;Periode normale;4291
2017-05-16;Mardi;Zone FIMU;45-54;Resident;07 jours;Periode normale;3378
2017-05-16;Mardi;Zone FIMU;45-54;Resident;08 jours;Periode normale;4065
2017-05-16;Mardi;Zone FIMU;45-54;Resident;09 jours;Periode normale;8361
2017-05-16;Mardi;Zone FIMU;45-54;Resident;10 jours;Periode normale;789
2017-05-16;Mardi;Zone FIMU;45-54;Resident;11 jours;Periode normale;2431
2017-05-16;Mardi;Zone FIMU;45-54;Resident;12 jours;Periode normale;3461
2017-05-16;Mardi;Zone FIMU;45-54;Resident;13 jours;Periode normale;4220
2017-05-16;Mardi;Zone FIMU;45-54;Resident;14 jours;Periode normale;2135
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;1051
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;3200
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;9359
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;3812
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;58
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;6673
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;7168
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;5327
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;1144
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;6222
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;4780
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;1465
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;8267
2017-05-16;Mardi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;5887
2017-05-16;Mardi;Zone FIMU;55-64;Resident;01 jours;Periode normale;3885
2017-05-16;Mardi;Zone FIMU;55-64;Resident;02 jours;Periode normale;9795
2017-05-16;Mardi;Zone FIMU;55-64;Resident;03 jours;Periode normale;5201
2017-05-16;Mardi;Zone FIMU;55-64;Resident;04 jours;Periode normale;7853
2017-05-16;Mardi;Zone FIMU;55-64;Resident;05 jours;Periode normale;5338
2017-05-16;Mardi;Zone FIMU;55-64;Resident;06 jours;Periode normale;1759
2017-05-16;Mardi;Zone FIMU;55-64;Resident;07 jours;Periode normale;5436
2017-05-16;Mardi;Zone FIMU;55-64;Resident;08 jours;Periode normale;458
2017-05-16;Mardi;Zone FIMU;55-64;Resident;09 jours;Periode normale;3282
2017-05-16;Mardi;Zone FIMU;55-64;Resident;10 jours;Periode normale;6667
2017-05-16;Mardi;Zone FIMU;55-64;Resident;11 jours;Periode normale;3480
2017-05-16;Mardi;Zone FIMU;55-64;Resident;12 jours;Periode normale;8685
2017-05-16;Mardi;Zone FIMU;55-64;Resident;13 jours;Periode normale;2168
2017-05-16;Mardi;Zone FIMU;55-64;Resident;14 jours;Periode normale;3636
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;5225
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;3950
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;6074
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;4134
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;7620
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;9869
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;2058
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;1162
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;4503
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;2882
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;3080
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;2929
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;9548
2017-05-16;Mardi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;4606
2017-05-16;Mardi;Zone FIMU;<18;Resident;01 jours;Periode normale;7178
2017-05-16;Mardi;Zone FIMU;<18;Resident;02 jours;Periode normale;603
2017-05-16;Mardi;Zone FIMU;<18;Resident;03 jours;Periode normale;4363
2017-05-16;Mardi;Zone FIMU;<18;Resident;04 jours;Periode normale;5550
2017-05-16;Mardi;Zone FIMU;<18;Resident;05 jours;Periode normale;7274
2017-05-16;Mardi;Zone FIMU;<18;Resident;06 jours;Periode normale;6925
2017-05-16;Mardi;Zone FIMU;<18;Resident;07 jours;Periode normale;3940
2017-05-16;Mardi;Zone FIMU;<18;Resident;08 jours;Periode normale;6299
2017-05-16;Mardi;Zone FIMU;<18;Resident;09 jours;Periode normale;7118
2017-05-16;Mardi;Zone FIMU;<18;Resident;10 jours;Periode normale;603
2017-05-16;Mardi;Zone FIMU;<18;Resident;11 jours;Periode normale;7209
2017-05-16;Mardi;Zone FIMU;<18;Resident;12 jours;Periode normale;6993
2017-05-16;Mardi;Zone FIMU;<18;Resident;13 jours;Periode normale;5940
2017-05-16;Mardi;Zone FIMU;<18;Resident;14 jours;Periode normale;5073
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;4536
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;7918
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;8789
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;1554
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;7676
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;9393
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;7040
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;5858
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;3820
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;6823
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;9702
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;6262
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;221
2017-05-16;Mardi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;745
2017-05-16;Mardi;Zone FIMU;>65;Resident;01 jours;Periode normale;2632
2017-05-16;Mardi;Zone FIMU;>65;Resident;02 jours;Periode normale;3237
2017-05-16;Mardi;Zone FIMU;>65;Resident;03 jours;Periode normale;5931
2017-05-16;Mardi;Zone FIMU;>65;Resident;04 jours;Periode normale;3100
2017-05-16;Mardi;Zone FIMU;>65;Resident;05 jours;Periode normale;8914
2017-05-16;Mardi;Zone FIMU;>65;Resident;06 jours;Periode normale;3726
2017-05-16;Mardi;Zone FIMU;>65;Resident;07 jours;Periode normale;5858
2017-05-16;Mardi;Zone FIMU;>65;Resident;08 jours;Periode normale;3736
2017-05-16;Mardi;Zone FIMU;>65;Resident;09 jours;Periode normale;4153
2017-05-16;Mardi;Zone FIMU;>65;Resident;10 jours;Periode normale;6726
2017-05-16;Mardi;Zone FIMU;>65;Resident;11 jours;Periode normale;1118
2017-05-16;Mardi;Zone FIMU;>65;Resident;12 jours;Periode normale;8406
2017-05-16;Mardi;Zone FIMU;>65;Resident;13 jours;Periode normale;935
2017-05-16;Mardi;Zone FIMU;>65;Resident;14 jours;Periode normale;8543
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;8672
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;2592
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;1345
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;7589
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;5535
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;4341
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;3740
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;3093
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;7962
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;6665
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;7174
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;4478
2017-05-16;Mardi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;1463
