Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;TypeDeVisite;TypeDeJour;Volume
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;9216
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;2077
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3218
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;1780
2017-05-28;Dimanche;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;1793
2017-05-28;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;7405
2017-05-28;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;5214
2017-05-28;Dimanche;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;6995
2017-05-28;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;8477
2017-05-28;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;8983
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;1404
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;3055
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;7403
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;6045
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;3162
2017-05-28;Dimanche;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;9841
2017-05-28;Dimanche;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;741
2017-05-28;Dimanche;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;5108
2017-05-28;Dimanche;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;4624
2017-05-28;Dimanche;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;2898
2017-05-28;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;2758
2017-05-28;Dimanche;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;6637
2017-05-28;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;5936
2017-05-28;Dimanche;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;2118
2017-05-28;Dimanche;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;113
2017-05-28;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;5640
2017-05-28;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;3077
2017-05-28;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;9232
2017-05-28;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;9638
2017-05-28;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-05-28;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;979
2017-05-29;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;7394
2017-05-29;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1792
2017-05-29;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;8573
2017-05-29;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;3379
2017-05-29;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;#
2017-05-29;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;1821
2017-05-29;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;3625
2017-05-29;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;8684
2017-05-29;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;1980
2017-05-29;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;116
2017-05-29;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;3840
2017-05-29;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;4371
2017-05-29;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;5174
2017-05-29;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;2569
2017-05-29;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;#
2017-05-29;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;1484
2017-05-29;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;1743
2017-05-29;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;9878
2017-05-29;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;5844
2017-05-29;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;6009
2017-05-29;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-05-29;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;693
2017-05-29;Lundi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;4329
2017-05-29;Lundi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;#
2017-05-29;Lundi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;4200
2017-05-29;Lundi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;4723
2017-05-29;Lundi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;1784
2017-05-29;Lundi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;6869
2017-05-29;Lundi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;2113
2017-05-29;Lundi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;4847
2017-05-29;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;917
2017-05-29;Lundi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;3518
2017-05-29;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;535
2017-05-29;Lundi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;3333
2017-05-29;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;6198
2017-05-29;Lundi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;7489
2017-05-29;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;7991
2017-05-29;Lundi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;2756
2017-05-29;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;9140
2017-05-29;Lundi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1062
2017-05-29;Lundi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;9747
2017-05-30;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;6479
2017-05-30;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;5440
2017-05-30;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;4366
2017-05-30;Mardi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;6615
2017-05-30;Mardi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;5863
2017-05-30;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;7165
2017-05-30;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;4930
2017-05-30;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;8381
2017-05-30;Mardi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;4442
2017-05-30;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;8983
2017-05-30;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;7886
2017-05-30;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;9780
2017-05-30;Mardi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;4761
2017-05-30;Mardi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;9178
2017-05-30;Mardi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;2996
2017-05-30;Mardi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;415
2017-05-30;Mardi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;4940
2017-05-30;Mardi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;6604
2017-05-30;Mardi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;8048
2017-05-30;Mardi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;5974
2017-05-30;Mardi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;8331
2017-05-30;Mardi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;8812
2017-05-30;Mardi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;#
2017-05-30;Mardi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;1425
2017-05-30;Mardi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;3004
2017-05-30;Mardi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;4181
2017-05-30;Mardi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;1287
2017-05-30;Mardi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;4425
2017-05-30;Mardi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-05-30;Mardi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;8613
2017-05-30;Mardi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;5761
2017-05-30;Mardi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;5304
2017-05-30;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;4944
2017-05-30;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;3346
2017-05-30;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;2615
2017-05-30;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;8559
2017-05-30;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;8391
2017-05-30;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;8371
2017-05-30;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;4462
2017-05-30;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1224
2017-05-30;Mardi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;9390
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;2546
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;4432
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;2870
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;3716
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;4830
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;4526
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;8183
2017-05-31;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;508
2017-05-31;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;6020
2017-05-31;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;6135
2017-05-31;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;2061
2017-05-31;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;5212
2017-05-31;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;#
2017-05-31;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;5599
2017-05-31;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;8189
2017-05-31;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;6194
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;1302
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;6230
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;#
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;419
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;#
2017-05-31;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;683
2017-05-31;Mercredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;2184
2017-05-31;Mercredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;5661
2017-05-31;Mercredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;7544
2017-05-31;Mercredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;9152
2017-05-31;Mercredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;7532
2017-05-31;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-05-31;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;1994
2017-05-31;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;604
2017-05-31;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;345
2017-05-31;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;646
2017-05-31;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;2022
2017-05-31;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;3188
2017-05-31;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;4311
2017-05-31;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;5900
2017-05-31;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;3276
2017-05-31;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-05-31;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;7888
2017-06-01;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode evenement;5858
2017-06-01;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode evenement;1013
2017-06-01;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode evenement;4431
2017-06-01;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode evenement;719
2017-06-01;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode evenement;9124
2017-06-01;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode evenement;6960
2017-06-01;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode evenement;392
2017-06-01;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode evenement;403
2017-06-01;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode evenement;9563
2017-06-01;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode evenement;2204
2017-06-01;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode evenement;7450
2017-06-01;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode evenement;1815
2017-06-01;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode evenement;672
2017-06-01;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode evenement;#
2017-06-01;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode evenement;1104
2017-06-01;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode evenement;7879
2017-06-01;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode evenement;9178
2017-06-01;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode evenement;8522
2017-06-01;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode evenement;6518
2017-06-01;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode evenement;2099
2017-06-01;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode evenement;#
2017-06-01;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode evenement;3750
2017-06-01;Jeudi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode evenement;#
2017-06-01;Jeudi;Zone FIMU;NR;NR;Resident;Visiteur;Periode evenement;2308
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode evenement;3180
2017-06-01;Jeudi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode evenement;5862
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode evenement;1221
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode evenement;561
2017-06-01;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode evenement;572
