Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;CategorieVisiteurs;TypeDeJour;Volume
2017-05-20;Samedi;20:00:00;Zone FIMU;Present;Resident;Periode normale;575
2017-05-20;Samedi;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4553
2017-05-20;Samedi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4049
2017-05-20;Samedi;20:30:00;Zone FIMU;Present;Resident;Periode normale;4252
2017-05-20;Samedi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1114
2017-05-20;Samedi;21:00:00;Zone FIMU;Present;Resident;Periode normale;6933
2017-05-20;Samedi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4214
2017-05-20;Samedi;21:30:00;Zone FIMU;Present;Resident;Periode normale;6292
2017-05-20;Samedi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1923
2017-05-20;Samedi;22:00:00;Zone FIMU;Present;Resident;Periode normale;4944
2017-05-20;Samedi;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4960
2017-05-20;Samedi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4917
2017-05-20;Samedi;22:30:00;Zone FIMU;Present;Resident;Periode normale;3073
2017-05-20;Samedi;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4152
2017-05-20;Samedi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4359
2017-05-20;Samedi;23:00:00;Zone FIMU;Present;Resident;Periode normale;7016
2017-05-20;Samedi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;225
2017-05-20;Samedi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3452
2017-05-20;Samedi;23:30:00;Zone FIMU;Present;Resident;Periode normale;4659
2017-05-20;Samedi;23:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2768
2017-05-20;Samedi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7594
2017-05-21;Dimanche;00:00:00;Zone FIMU;Present;Resident;Periode normale;553
2017-05-21;Dimanche;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9480
2017-05-21;Dimanche;00:30:00;Zone FIMU;Present;Resident;Periode normale;7365
2017-05-21;Dimanche;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9306
2017-05-21;Dimanche;01:00:00;Zone FIMU;Present;Resident;Periode normale;5433
2017-05-21;Dimanche;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6097
2017-05-21;Dimanche;01:30:00;Zone FIMU;Present;Resident;Periode normale;6709
2017-05-21;Dimanche;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3775
2017-05-21;Dimanche;02:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9572
2017-05-21;Dimanche;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5289
2017-05-21;Dimanche;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9568
2017-05-21;Dimanche;04:00:00;Zone FIMU;Present;Touriste Français;Periode normale;302
2017-05-21;Dimanche;04:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3033
2017-05-21;Dimanche;06:30:00;Zone FIMU;Present;Resident;Periode normale;3025
2017-05-21;Dimanche;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1962
2017-05-21;Dimanche;07:00:00;Zone FIMU;Present;Resident;Periode normale;4368
2017-05-21;Dimanche;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;710
2017-05-21;Dimanche;07:30:00;Zone FIMU;Present;Resident;Periode normale;2379
2017-05-21;Dimanche;08:00:00;Zone FIMU;Present;Resident;Periode normale;8414
2017-05-21;Dimanche;08:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4988
2017-05-21;Dimanche;08:30:00;Zone FIMU;Present;Resident;Periode normale;2841
2017-05-21;Dimanche;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;993
2017-05-21;Dimanche;09:00:00;Zone FIMU;Present;Resident;Periode normale;578
2017-05-21;Dimanche;09:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7850
2017-05-21;Dimanche;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5268
2017-05-21;Dimanche;09:30:00;Zone FIMU;Present;Resident;Periode normale;1437
2017-05-21;Dimanche;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7910
2017-05-21;Dimanche;10:00:00;Zone FIMU;Present;Resident;Periode normale;1584
2017-05-21;Dimanche;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;352
2017-05-21;Dimanche;10:30:00;Zone FIMU;Present;Resident;Periode normale;4194
2017-05-21;Dimanche;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2621
2017-05-21;Dimanche;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1101
2017-05-21;Dimanche;11:00:00;Zone FIMU;Present;Resident;Periode normale;4063
2017-05-21;Dimanche;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;907
2017-05-21;Dimanche;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;453
2017-05-21;Dimanche;11:30:00;Zone FIMU;Present;Resident;Periode normale;6518
2017-05-21;Dimanche;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2891
2017-05-21;Dimanche;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6951
2017-05-21;Dimanche;12:00:00;Zone FIMU;Present;Resident;Periode normale;7793
2017-05-21;Dimanche;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4446
2017-05-21;Dimanche;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9081
2017-05-21;Dimanche;12:30:00;Zone FIMU;Present;Resident;Periode normale;2745
2017-05-21;Dimanche;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;911
2017-05-21;Dimanche;13:00:00;Zone FIMU;Present;Resident;Periode normale;1450
2017-05-21;Dimanche;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7001
2017-05-21;Dimanche;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1750
2017-05-21;Dimanche;13:30:00;Zone FIMU;Present;Resident;Periode normale;2936
2017-05-21;Dimanche;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4636
2017-05-21;Dimanche;14:00:00;Zone FIMU;Present;Resident;Periode normale;7380
2017-05-21;Dimanche;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6418
2017-05-21;Dimanche;14:30:00;Zone FIMU;Present;Resident;Periode normale;930
2017-05-21;Dimanche;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8001
2017-05-21;Dimanche;15:00:00;Zone FIMU;Present;Resident;Periode normale;1451
2017-05-21;Dimanche;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6358
2017-05-21;Dimanche;15:30:00;Zone FIMU;Present;Resident;Periode normale;7132
2017-05-21;Dimanche;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;720
2017-05-21;Dimanche;16:00:00;Zone FIMU;Present;Resident;Periode normale;5955
2017-05-21;Dimanche;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;998
2017-05-21;Dimanche;16:30:00;Zone FIMU;Present;Resident;Periode normale;8779
2017-05-21;Dimanche;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;463
2017-05-21;Dimanche;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3713
2017-05-21;Dimanche;17:00:00;Zone FIMU;Present;Resident;Periode normale;7659
2017-05-21;Dimanche;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5873
2017-05-21;Dimanche;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;710
2017-05-21;Dimanche;17:30:00;Zone FIMU;Present;Resident;Periode normale;1630
2017-05-21;Dimanche;17:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1901
2017-05-21;Dimanche;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5630
2017-05-21;Dimanche;18:00:00;Zone FIMU;Present;Resident;Periode normale;5006
2017-05-21;Dimanche;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1571
2017-05-21;Dimanche;18:30:00;Zone FIMU;Present;Resident;Periode normale;6428
2017-05-21;Dimanche;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3524
2017-05-21;Dimanche;19:00:00;Zone FIMU;Present;Resident;Periode normale;6156
2017-05-21;Dimanche;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9678
2017-05-21;Dimanche;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3430
2017-05-21;Dimanche;19:30:00;Zone FIMU;Present;Resident;Periode normale;2268
2017-05-21;Dimanche;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4648
2017-05-21;Dimanche;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8190
2017-05-21;Dimanche;20:00:00;Zone FIMU;Present;Resident;Periode normale;248
2017-05-21;Dimanche;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4304
2017-05-21;Dimanche;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7633
2017-05-21;Dimanche;20:30:00;Zone FIMU;Present;Resident;Periode normale;2078
2017-05-21;Dimanche;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4906
2017-05-21;Dimanche;21:00:00;Zone FIMU;Present;Resident;Periode normale;9546
2017-05-21;Dimanche;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5373
2017-05-21;Dimanche;21:30:00;Zone FIMU;Present;Resident;Periode normale;1203
2017-05-21;Dimanche;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;213
2017-05-21;Dimanche;22:00:00;Zone FIMU;Present;Resident;Periode normale;1836
2017-05-21;Dimanche;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2749
2017-05-21;Dimanche;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8871
2017-05-21;Dimanche;22:30:00;Zone FIMU;Present;Resident;Periode normale;6458
2017-05-21;Dimanche;22:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;8094
2017-05-21;Dimanche;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9038
2017-05-21;Dimanche;23:00:00;Zone FIMU;Present;Resident;Periode normale;3166
2017-05-21;Dimanche;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1820
2017-05-21;Dimanche;23:30:00;Zone FIMU;Present;Resident;Periode normale;3080
2017-05-21;Dimanche;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5597
2017-05-22;Lundi;00:00:00;Zone FIMU;Present;Resident;Periode normale;167
2017-05-22;Lundi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8155
2017-05-22;Lundi;00:30:00;Zone FIMU;Present;Resident;Periode normale;7591
2017-05-22;Lundi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5786
2017-05-22;Lundi;01:00:00;Zone FIMU;Present;Resident;Periode normale;6710
2017-05-22;Lundi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1397
2017-05-22;Lundi;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7757
2017-05-22;Lundi;06:00:00;Zone FIMU;Present;Resident;Periode normale;1192
2017-05-22;Lundi;06:30:00;Zone FIMU;Present;Resident;Periode normale;6951
2017-05-22;Lundi;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9462
2017-05-22;Lundi;07:00:00;Zone FIMU;Present;Resident;Periode normale;7630
2017-05-22;Lundi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9514
2017-05-22;Lundi;07:30:00;Zone FIMU;Present;Resident;Periode normale;6008
2017-05-22;Lundi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6911
2017-05-22;Lundi;08:00:00;Zone FIMU;Present;Resident;Periode normale;4985
2017-05-22;Lundi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1282
2017-05-22;Lundi;08:30:00;Zone FIMU;Present;Resident;Periode normale;6972
2017-05-22;Lundi;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;9517
2017-05-22;Lundi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7482
2017-05-22;Lundi;09:00:00;Zone FIMU;Present;Resident;Periode normale;330
2017-05-22;Lundi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2720
2017-05-22;Lundi;09:30:00;Zone FIMU;Present;Resident;Periode normale;3042
2017-05-22;Lundi;09:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;4339
2017-05-22;Lundi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5403
2017-05-22;Lundi;10:00:00;Zone FIMU;Present;Resident;Periode normale;5209
2017-05-22;Lundi;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7834
2017-05-22;Lundi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9913
2017-05-22;Lundi;10:30:00;Zone FIMU;Present;Resident;Periode normale;6777
2017-05-22;Lundi;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5079
2017-05-22;Lundi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3577
2017-05-22;Lundi;11:00:00;Zone FIMU;Present;Resident;Periode normale;5176
2017-05-22;Lundi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4385
2017-05-22;Lundi;11:30:00;Zone FIMU;Present;Resident;Periode normale;5211
2017-05-22;Lundi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7373
2017-05-22;Lundi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6660
2017-05-22;Lundi;12:00:00;Zone FIMU;Present;Resident;Periode normale;2594
2017-05-22;Lundi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2022
2017-05-22;Lundi;12:30:00;Zone FIMU;Present;Resident;Periode normale;7968
2017-05-22;Lundi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5520
2017-05-22;Lundi;13:00:00;Zone FIMU;Present;Resident;Periode normale;3898
2017-05-22;Lundi;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2127
2017-05-22;Lundi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2213
2017-05-22;Lundi;13:30:00;Zone FIMU;Present;Resident;Periode normale;8764
2017-05-22;Lundi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2493
2017-05-22;Lundi;14:00:00;Zone FIMU;Present;Resident;Periode normale;1675
2017-05-22;Lundi;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1615
2017-05-22;Lundi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5999
2017-05-22;Lundi;14:30:00;Zone FIMU;Present;Resident;Periode normale;1151
2017-05-22;Lundi;14:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;7813
2017-05-22;Lundi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1969
2017-05-22;Lundi;15:00:00;Zone FIMU;Present;Resident;Periode normale;7536
2017-05-22;Lundi;15:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5879
2017-05-22;Lundi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7003
2017-05-22;Lundi;15:30:00;Zone FIMU;Present;Resident;Periode normale;4406
2017-05-22;Lundi;15:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5362
2017-05-22;Lundi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;5364
2017-05-22;Lundi;16:00:00;Zone FIMU;Present;Resident;Periode normale;1005
2017-05-22;Lundi;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3844
2017-05-22;Lundi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9267
2017-05-22;Lundi;16:30:00;Zone FIMU;Present;Resident;Periode normale;2088
2017-05-22;Lundi;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;201
2017-05-22;Lundi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4799
2017-05-22;Lundi;17:00:00;Zone FIMU;Present;Resident;Periode normale;7406
2017-05-22;Lundi;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3641
2017-05-22;Lundi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2060
2017-05-22;Lundi;17:30:00;Zone FIMU;Present;Resident;Periode normale;9232
2017-05-22;Lundi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6035
2017-05-22;Lundi;18:00:00;Zone FIMU;Present;Resident;Periode normale;9002
2017-05-22;Lundi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7839
2017-05-22;Lundi;18:30:00;Zone FIMU;Present;Resident;Periode normale;7412
2017-05-22;Lundi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3143
2017-05-22;Lundi;19:00:00;Zone FIMU;Present;Resident;Periode normale;5070
2017-05-22;Lundi;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;764
2017-05-22;Lundi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3635
2017-05-22;Lundi;19:30:00;Zone FIMU;Present;Resident;Periode normale;5563
2017-05-22;Lundi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;789
2017-05-22;Lundi;20:00:00;Zone FIMU;Present;Resident;Periode normale;6603
2017-05-22;Lundi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;9518
2017-05-22;Lundi;20:30:00;Zone FIMU;Present;Resident;Periode normale;9106
2017-05-22;Lundi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;3933
2017-05-22;Lundi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9231
2017-05-22;Lundi;21:00:00;Zone FIMU;Present;Resident;Periode normale;1305
2017-05-22;Lundi;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;236
2017-05-22;Lundi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;7340
2017-05-22;Lundi;21:30:00;Zone FIMU;Present;Resident;Periode normale;6650
2017-05-22;Lundi;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;211
2017-05-22;Lundi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2304
2017-05-22;Lundi;22:00:00;Zone FIMU;Present;Resident;Periode normale;2789
2017-05-22;Lundi;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;5664
2017-05-22;Lundi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;8112
2017-05-22;Lundi;22:30:00;Zone FIMU;Present;Resident;Periode normale;9559
2017-05-22;Lundi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2233
2017-05-22;Lundi;23:00:00;Zone FIMU;Present;Resident;Periode normale;9935
2017-05-22;Lundi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;2484
2017-05-22;Lundi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2286
2017-05-22;Lundi;23:30:00;Zone FIMU;Present;Resident;Periode normale;2391
2017-05-22;Lundi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;9762
2017-05-23;Mardi;00:00:00;Zone FIMU;Present;Resident;Periode normale;3832
2017-05-23;Mardi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;5452
2017-05-23;Mardi;00:30:00;Zone FIMU;Present;Resident;Periode normale;1942
2017-05-23;Mardi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6423
2017-05-23;Mardi;01:00:00;Zone FIMU;Present;Resident;Periode normale;6898
2017-05-23;Mardi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6966
2017-05-23;Mardi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;522
2017-05-23;Mardi;03:30:00;Zone FIMU;Present;Touriste Français;Periode normale;7340
2017-05-23;Mardi;04:00:00;Zone FIMU;Present;Touriste Français;Periode normale;734
2017-05-23;Mardi;04:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4558
2017-05-23;Mardi;05:30:00;Zone FIMU;Present;Resident;Periode normale;7931
2017-05-23;Mardi;06:00:00;Zone FIMU;Present;Resident;Periode normale;7291
2017-05-23;Mardi;06:30:00;Zone FIMU;Present;Resident;Periode normale;1700
2017-05-23;Mardi;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2720
2017-05-23;Mardi;07:00:00;Zone FIMU;Present;Resident;Periode normale;2603
2017-05-23;Mardi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;525
2017-05-23;Mardi;07:30:00;Zone FIMU;Present;Resident;Periode normale;7807
2017-05-23;Mardi;07:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;755
2017-05-23;Mardi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;4578
2017-05-23;Mardi;08:00:00;Zone FIMU;Present;Resident;Periode normale;4751
2017-05-23;Mardi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6386
2017-05-23;Mardi;08:30:00;Zone FIMU;Present;Resident;Periode normale;5259
2017-05-23;Mardi;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;1680
2017-05-23;Mardi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;8941
2017-05-23;Mardi;09:00:00;Zone FIMU;Present;Resident;Periode normale;123
2017-05-23;Mardi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;109
2017-05-23;Mardi;09:30:00;Zone FIMU;Present;Resident;Periode normale;3729
2017-05-23;Mardi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;6158
2017-05-23;Mardi;10:00:00;Zone FIMU;Present;Resident;Periode normale;8447
2017-05-23;Mardi;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;6821
2017-05-23;Mardi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;6874
2017-05-23;Mardi;10:30:00;Zone FIMU;Present;Resident;Periode normale;8038
