Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-05-14;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;09 jours;Periode normale;964
2017-05-14;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;10 jours;Periode normale;9338
2017-05-14;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;11 jours;Periode normale;8972
2017-05-14;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;12 jours;Periode normale;3087
2017-05-14;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;13 jours;Periode normale;5448
2017-05-14;Dimanche;Zone FIMU;Populaire;rural traditionnel;Touriste Français;14 jours;Periode normale;3040
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;01 jours;Periode normale;3382
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;02 jours;Periode normale;219
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;03 jours;Periode normale;3106
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;04 jours;Periode normale;1379
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;05 jours;Periode normale;1873
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;06 jours;Periode normale;9229
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;07 jours;Periode normale;2952
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;08 jours;Periode normale;6662
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;09 jours;Periode normale;9708
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;10 jours;Periode normale;488
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;11 jours;Periode normale;9683
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;12 jours;Periode normale;3082
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;13 jours;Periode normale;4664
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Resident;14 jours;Periode normale;1112
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;01 jours;Periode normale;3657
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;02 jours;Periode normale;3054
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;03 jours;Periode normale;4933
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;04 jours;Periode normale;9467
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;05 jours;Periode normale;5943
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;06 jours;Periode normale;6689
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;07 jours;Periode normale;1814
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;08 jours;Periode normale;9319
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;09 jours;Periode normale;5400
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;10 jours;Periode normale;5658
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;11 jours;Periode normale;3901
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;12 jours;Periode normale;9060
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;13 jours;Periode normale;4944
2017-05-14;Dimanche;Zone FIMU;Populaire;urbain defavorise;Touriste Français;14 jours;Periode normale;4166
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;01 jours;Periode normale;3403
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;02 jours;Periode normale;8522
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;03 jours;Periode normale;9067
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;04 jours;Periode normale;3124
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;05 jours;Periode normale;7936
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;06 jours;Periode normale;5087
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;07 jours;Periode normale;5184
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;08 jours;Periode normale;3432
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;09 jours;Periode normale;6668
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;10 jours;Periode normale;2733
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;11 jours;Periode normale;3305
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;12 jours;Periode normale;94
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;13 jours;Periode normale;3106
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;14 jours;Periode normale;3463
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;01 jours;Periode normale;4142
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;02 jours;Periode normale;9075
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;03 jours;Periode normale;9639
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;04 jours;Periode normale;3648
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;05 jours;Periode normale;7446
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;06 jours;Periode normale;1926
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;07 jours;Periode normale;3998
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;08 jours;Periode normale;2348
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;09 jours;Periode normale;6161
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;10 jours;Periode normale;8220
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;11 jours;Periode normale;7372
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;12 jours;Periode normale;7048
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;13 jours;Periode normale;8855
2017-05-15;Lundi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;14 jours;Periode normale;1505
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;01 jours;Periode normale;#
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;02 jours;Periode normale;8002
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;03 jours;Periode normale;1521
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;04 jours;Periode normale;5556
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;05 jours;Periode normale;3310
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;06 jours;Periode normale;5539
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;07 jours;Periode normale;9643
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;08 jours;Periode normale;6783
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;09 jours;Periode normale;6325
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;10 jours;Periode normale;1038
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;11 jours;Periode normale;4973
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;12 jours;Periode normale;5941
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;13 jours;Periode normale;3531
2017-05-15;Lundi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;14 jours;Periode normale;9792
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;01 jours;Periode normale;8911
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;02 jours;Periode normale;8178
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;03 jours;Periode normale;1734
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;04 jours;Periode normale;6935
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;05 jours;Periode normale;7280
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;06 jours;Periode normale;901
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;07 jours;Periode normale;4736
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;08 jours;Periode normale;4692
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;09 jours;Periode normale;2841
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;10 jours;Periode normale;4115
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;11 jours;Periode normale;9812
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;12 jours;Periode normale;1376
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;13 jours;Periode normale;7239
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;14 jours;Periode normale;2142
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;01 jours;Periode normale;9879
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;02 jours;Periode normale;7435
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;03 jours;Periode normale;7234
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;04 jours;Periode normale;5159
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;05 jours;Periode normale;768
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;06 jours;Periode normale;6767
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;07 jours;Periode normale;1786
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;08 jours;Periode normale;5569
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;09 jours;Periode normale;5778
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;10 jours;Periode normale;1389
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;11 jours;Periode normale;7580
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;12 jours;Periode normale;3517
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;13 jours;Periode normale;2060
2017-05-15;Lundi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;14 jours;Periode normale;1428
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;01 jours;Periode normale;895
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;02 jours;Periode normale;3488
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;03 jours;Periode normale;1760
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;04 jours;Periode normale;8008
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;05 jours;Periode normale;1693
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;06 jours;Periode normale;6590
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;07 jours;Periode normale;4567
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;08 jours;Periode normale;7391
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;09 jours;Periode normale;1388
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;10 jours;Periode normale;3255
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;11 jours;Periode normale;4437
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;12 jours;Periode normale;2942
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;13 jours;Periode normale;6555
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;14 jours;Periode normale;3723
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;01 jours;Periode normale;4145
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;02 jours;Periode normale;3413
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;03 jours;Periode normale;7673
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;04 jours;Periode normale;5590
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;05 jours;Periode normale;2239
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;06 jours;Periode normale;7627
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;07 jours;Periode normale;4605
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;08 jours;Periode normale;4636
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;09 jours;Periode normale;8889
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;10 jours;Periode normale;2831
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;11 jours;Periode normale;7787
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;12 jours;Periode normale;1732
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;13 jours;Periode normale;4182
2017-05-15;Lundi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;14 jours;Periode normale;4794
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;01 jours;Periode normale;5343
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;02 jours;Periode normale;6195
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;03 jours;Periode normale;6480
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;04 jours;Periode normale;8054
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;05 jours;Periode normale;8361
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;06 jours;Periode normale;9500
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;07 jours;Periode normale;5051
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;08 jours;Periode normale;978
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;09 jours;Periode normale;2714
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;10 jours;Periode normale;2016
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;11 jours;Periode normale;9275
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;12 jours;Periode normale;4927
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;13 jours;Periode normale;8588
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Resident;14 jours;Periode normale;2600
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;01 jours;Periode normale;988
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;02 jours;Periode normale;8046
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;03 jours;Periode normale;7091
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;04 jours;Periode normale;9743
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;05 jours;Periode normale;4006
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;06 jours;Periode normale;2806
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;07 jours;Periode normale;5483
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;08 jours;Periode normale;8775
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;09 jours;Periode normale;8129
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;10 jours;Periode normale;5164
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;11 jours;Periode normale;6379
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;12 jours;Periode normale;6176
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;13 jours;Periode normale;2037
2017-05-15;Lundi;Zone FIMU;CSP+;rural dynamique;Touriste Français;14 jours;Periode normale;4804
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;01 jours;Periode normale;645
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;02 jours;Periode normale;1089
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;03 jours;Periode normale;3276
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;04 jours;Periode normale;1637
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;05 jours;Periode normale;9585
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;06 jours;Periode normale;8575
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;07 jours;Periode normale;8507
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;08 jours;Periode normale;6045
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;09 jours;Periode normale;5937
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;10 jours;Periode normale;5080
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;11 jours;Periode normale;3354
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;12 jours;Periode normale;9909
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;13 jours;Periode normale;8389
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Resident;14 jours;Periode normale;2885
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;01 jours;Periode normale;4804
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;02 jours;Periode normale;7438
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;03 jours;Periode normale;6659
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;04 jours;Periode normale;9859
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;05 jours;Periode normale;5294
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;06 jours;Periode normale;2680
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;07 jours;Periode normale;7754
2017-05-15;Lundi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;08 jours;Periode normale;441
