Date;JourDeLaSemaine;TypeDeVisite;VisiteurUniqueSur;CategorieVisiteurs;ZoneAnalyse;Volume
2016-06-04;Samedi;Visiteur;1J;Touriste Français;All-FIMU;6883
2016-06-04;Samedi;Visiteur;1J;Touriste Etranger;All-FIMU;2344
2016-06-04;Samedi;Visiteur;2J;Résident ;All-FIMU;160
2016-06-04;Samedi;Visiteur;2J;Touriste Français;All-FIMU;828
2016-06-04;Samedi;Visiteur;2J;Touriste Etranger;All-FIMU;2766
2016-06-04;Samedi;Visiteur;3J;Résident ;All-FIMU;1185
2016-06-04;Samedi;Visiteur;3J;Touriste Français;All-FIMU;9046
2016-06-04;Samedi;Visiteur;3J;Touriste Etranger;All-FIMU;2412
2016-06-04;Samedi;Visiteur;4J;Résident ;All-FIMU;2996
2016-06-04;Samedi;Visiteur;4J;Touriste Français;All-FIMU;321
2016-06-04;Samedi;Visiteur;4J;Touriste Etranger;All-FIMU;8798
2016-06-04;Samedi;Visiteur;5J;Résident ;All-FIMU;3159
2016-06-04;Samedi;Visiteur;5J;Touriste Français;All-FIMU;3026
2016-06-04;Samedi;Visiteur;5J;Touriste Etranger;All-FIMU;4408
2016-06-04;Samedi;Visiteur;6J;Résident ;All-FIMU;2718
2016-06-04;Samedi;Visiteur;6J;Touriste Français;All-FIMU;5025
2016-06-04;Samedi;Visiteur;6J;Touriste Etranger;All-FIMU;4035
2016-06-04;Samedi;Visiteur;7J;Résident ;All-FIMU;898
2016-06-04;Samedi;Visiteur;7J;Touriste Français;All-FIMU;2723
2016-06-04;Samedi;Visiteur;7J;Touriste Etranger;All-FIMU;5160
2016-06-04;Samedi;Visiteur;8J;Résident ;All-FIMU;4583
2016-06-04;Samedi;Visiteur;8J;Touriste Français;All-FIMU;7880
2016-06-04;Samedi;Visiteur;8J;Touriste Etranger;All-FIMU;9342
2016-06-04;Samedi;Visiteur;9J;Résident ;All-FIMU;2141
2016-06-04;Samedi;Visiteur;9J;Touriste Français;All-FIMU;7833
2016-06-04;Samedi;Visiteur;9J;Touriste Etranger;All-FIMU;6208
2016-06-04;Samedi;Visiteur;10J;Résident ;All-FIMU;4740
2016-06-04;Samedi;Visiteur;10J;Touriste Français;All-FIMU;3282
2016-06-04;Samedi;Visiteur;10J;Touriste Etranger;All-FIMU;2907
2016-06-04;Samedi;Visiteur;11J;Résident ;All-FIMU;3355
2016-06-04;Samedi;Visiteur;11J;Touriste Français;All-FIMU;6790
2016-06-04;Samedi;Visiteur;11J;Touriste Etranger;All-FIMU;5585
2016-06-04;Samedi;Visiteur;12J;Résident ;All-FIMU;4606
2016-06-04;Samedi;Visiteur;12J;Touriste Français;All-FIMU;6948
2016-06-04;Samedi;Visiteur;12J;Touriste Etranger;All-FIMU;7889
2016-06-04;Samedi;Visiteur;13J;Résident ;All-FIMU;6022
2016-06-04;Samedi;Visiteur;13J;Touriste Français;All-FIMU;3733
2016-06-04;Samedi;Visiteur;13J;Touriste Etranger;All-FIMU;5902
2016-06-04;Samedi;Visiteur;14J;Résident ;All-FIMU;4898
2016-06-04;Samedi;Visiteur;14J;Touriste Français;All-FIMU;8702
2016-06-04;Samedi;Visiteur;14J;Touriste Etranger;All-FIMU;5126
2016-06-05;Dimanche;Visiteur;1J;Résident ;All-FIMU;5769
2016-06-05;Dimanche;Visiteur;1J;Touriste Français;All-FIMU;5676
2016-06-05;Dimanche;Visiteur;1J;Touriste Etranger;All-FIMU;8571
2016-06-05;Dimanche;Visiteur;2J;Résident ;All-FIMU;1135
2016-06-05;Dimanche;Visiteur;2J;Touriste Français;All-FIMU;298
2016-06-05;Dimanche;Visiteur;2J;Touriste Etranger;All-FIMU;5928
2016-06-05;Dimanche;Visiteur;3J;Résident ;All-FIMU;7692
2016-06-05;Dimanche;Visiteur;3J;Touriste Français;All-FIMU;3195
2016-06-05;Dimanche;Visiteur;3J;Touriste Etranger;All-FIMU;4512
2016-06-05;Dimanche;Visiteur;4J;Résident ;All-FIMU;8192
2016-06-05;Dimanche;Visiteur;4J;Touriste Français;All-FIMU;8322
2016-06-05;Dimanche;Visiteur;4J;Touriste Etranger;All-FIMU;5281
2016-06-05;Dimanche;Visiteur;5J;Résident ;All-FIMU;2508
2016-06-05;Dimanche;Visiteur;5J;Touriste Français;All-FIMU;3007
2016-06-05;Dimanche;Visiteur;5J;Touriste Etranger;All-FIMU;5092
2016-06-05;Dimanche;Visiteur;6J;Résident ;All-FIMU;6348
2016-06-05;Dimanche;Visiteur;6J;Touriste Français;All-FIMU;4015
2016-06-05;Dimanche;Visiteur;6J;Touriste Etranger;All-FIMU;5801
2016-06-05;Dimanche;Visiteur;7J;Résident ;All-FIMU;7079
2016-06-05;Dimanche;Visiteur;7J;Touriste Français;All-FIMU;3331
2016-06-05;Dimanche;Visiteur;7J;Touriste Etranger;All-FIMU;3947
2016-06-05;Dimanche;Visiteur;8J;Résident ;All-FIMU;6983
2016-06-05;Dimanche;Visiteur;8J;Touriste Français;All-FIMU;4632
2016-06-05;Dimanche;Visiteur;8J;Touriste Etranger;All-FIMU;8298
2016-06-05;Dimanche;Visiteur;9J;Résident ;All-FIMU;1970
2016-06-05;Dimanche;Visiteur;9J;Touriste Français;All-FIMU;1593
2016-06-05;Dimanche;Visiteur;9J;Touriste Etranger;All-FIMU;2939
2016-06-05;Dimanche;Visiteur;10J;Résident ;All-FIMU;616
2016-06-05;Dimanche;Visiteur;10J;Touriste Français;All-FIMU;5526
2016-06-05;Dimanche;Visiteur;10J;Touriste Etranger;All-FIMU;8899
2016-06-05;Dimanche;Visiteur;11J;Résident ;All-FIMU;6881
2016-06-05;Dimanche;Visiteur;11J;Touriste Français;All-FIMU;8149
2016-06-05;Dimanche;Visiteur;11J;Touriste Etranger;All-FIMU;4389
2016-06-05;Dimanche;Visiteur;12J;Résident ;All-FIMU;5431
2016-06-05;Dimanche;Visiteur;12J;Touriste Français;All-FIMU;6817
2016-06-05;Dimanche;Visiteur;12J;Touriste Etranger;All-FIMU;154
2016-06-05;Dimanche;Visiteur;13J;Résident ;All-FIMU;8099
2016-06-05;Dimanche;Visiteur;13J;Touriste Français;All-FIMU;2162
2016-06-05;Dimanche;Visiteur;13J;Touriste Etranger;All-FIMU;3858
2016-06-05;Dimanche;Visiteur;14J;Résident ;All-FIMU;9435
2016-06-05;Dimanche;Visiteur;14J;Touriste Français;All-FIMU;4384
2016-06-05;Dimanche;Visiteur;14J;Touriste Etranger;All-FIMU;2423
2016-06-06;Lundi;Visiteur;1J;Résident ;All-FIMU;2858
2016-06-06;Lundi;Visiteur;1J;Touriste Français;All-FIMU;7832
2016-06-06;Lundi;Visiteur;1J;Touriste Etranger;All-FIMU;2345
2016-06-06;Lundi;Visiteur;2J;Résident ;All-FIMU;7263
2016-06-06;Lundi;Visiteur;2J;Touriste Français;All-FIMU;3813
2016-06-06;Lundi;Visiteur;2J;Touriste Etranger;All-FIMU;5274
2016-06-06;Lundi;Visiteur;3J;Résident ;All-FIMU;8330
2016-06-06;Lundi;Visiteur;3J;Touriste Français;All-FIMU;6247
2016-06-06;Lundi;Visiteur;3J;Touriste Etranger;All-FIMU;2936
2016-06-06;Lundi;Visiteur;4J;Résident ;All-FIMU;9640
2016-06-06;Lundi;Visiteur;4J;Touriste Français;All-FIMU;1792
2016-06-06;Lundi;Visiteur;4J;Touriste Etranger;All-FIMU;1736
2016-06-06;Lundi;Visiteur;5J;Résident ;All-FIMU;4658
2016-06-06;Lundi;Visiteur;5J;Touriste Français;All-FIMU;9453
2016-06-06;Lundi;Visiteur;5J;Touriste Etranger;All-FIMU;1232
2016-06-06;Lundi;Visiteur;6J;Résident ;All-FIMU;3334
2016-06-06;Lundi;Visiteur;6J;Touriste Français;All-FIMU;1521
2016-06-06;Lundi;Visiteur;6J;Touriste Etranger;All-FIMU;8054
2016-06-06;Lundi;Visiteur;7J;Résident ;All-FIMU;295
2016-06-06;Lundi;Visiteur;7J;Touriste Français;All-FIMU;3520
2016-06-06;Lundi;Visiteur;7J;Touriste Etranger;All-FIMU;7451
2016-06-06;Lundi;Visiteur;8J;Résident ;All-FIMU;1775
2016-06-06;Lundi;Visiteur;8J;Touriste Français;All-FIMU;3303
2016-06-06;Lundi;Visiteur;8J;Touriste Etranger;All-FIMU;2793
2016-06-06;Lundi;Visiteur;9J;Résident ;All-FIMU;1943
2016-06-06;Lundi;Visiteur;9J;Touriste Français;All-FIMU;3779
2016-06-06;Lundi;Visiteur;9J;Touriste Etranger;All-FIMU;2605
2016-06-06;Lundi;Visiteur;10J;Résident ;All-FIMU;9837
2016-06-06;Lundi;Visiteur;10J;Touriste Français;All-FIMU;9408
2016-06-06;Lundi;Visiteur;10J;Touriste Etranger;All-FIMU;6098
2016-06-06;Lundi;Visiteur;11J;Résident ;All-FIMU;3499
2016-06-06;Lundi;Visiteur;11J;Touriste Français;All-FIMU;8815
2016-06-06;Lundi;Visiteur;11J;Touriste Etranger;All-FIMU;3019
2016-06-06;Lundi;Visiteur;12J;Résident ;All-FIMU;8413
2016-06-06;Lundi;Visiteur;12J;Touriste Français;All-FIMU;5894
2016-06-06;Lundi;Visiteur;12J;Touriste Etranger;All-FIMU;7728
2016-06-06;Lundi;Visiteur;13J;Résident ;All-FIMU;6129
2016-06-06;Lundi;Visiteur;13J;Touriste Français;All-FIMU;5076
2016-06-06;Lundi;Visiteur;13J;Touriste Etranger;All-FIMU;8004
2016-06-06;Lundi;Visiteur;14J;Résident ;All-FIMU;2179
2016-06-06;Lundi;Visiteur;14J;Touriste Français;All-FIMU;3043
2016-06-06;Lundi;Visiteur;14J;Touriste Etranger;All-FIMU;4987
2016-06-07;Mardi;Visiteur;1J;Résident ;All-FIMU;6288
2016-06-07;Mardi;Visiteur;1J;Touriste Français;All-FIMU;9002
2016-06-07;Mardi;Visiteur;1J;Touriste Etranger;All-FIMU;5683
2016-06-07;Mardi;Visiteur;2J;Résident ;All-FIMU;8827
2016-06-07;Mardi;Visiteur;2J;Touriste Français;All-FIMU;3312
2016-06-07;Mardi;Visiteur;2J;Touriste Etranger;All-FIMU;9248
2016-06-07;Mardi;Visiteur;3J;Résident ;All-FIMU;4279
2016-06-07;Mardi;Visiteur;3J;Touriste Français;All-FIMU;3184
2016-06-07;Mardi;Visiteur;3J;Touriste Etranger;All-FIMU;8590
2016-06-07;Mardi;Visiteur;4J;Résident ;All-FIMU;5420
2016-06-07;Mardi;Visiteur;4J;Touriste Français;All-FIMU;2300
2016-06-07;Mardi;Visiteur;4J;Touriste Etranger;All-FIMU;692
2016-06-07;Mardi;Visiteur;5J;Résident ;All-FIMU;1626
2016-06-07;Mardi;Visiteur;5J;Touriste Français;All-FIMU;612
2016-06-07;Mardi;Visiteur;5J;Touriste Etranger;All-FIMU;9813
2016-06-07;Mardi;Visiteur;6J;Résident ;All-FIMU;5640
2016-06-07;Mardi;Visiteur;6J;Touriste Français;All-FIMU;9308
2016-06-07;Mardi;Visiteur;6J;Touriste Etranger;All-FIMU;9832
2016-06-07;Mardi;Visiteur;7J;Résident ;All-FIMU;6903
2016-06-07;Mardi;Visiteur;7J;Touriste Français;All-FIMU;1373
2016-06-07;Mardi;Visiteur;7J;Touriste Etranger;All-FIMU;2385
2016-06-07;Mardi;Visiteur;8J;Résident ;All-FIMU;2145
2016-06-07;Mardi;Visiteur;8J;Touriste Français;All-FIMU;153
2016-06-07;Mardi;Visiteur;8J;Touriste Etranger;All-FIMU;9027
2016-06-07;Mardi;Visiteur;9J;Résident ;All-FIMU;4453
2016-06-07;Mardi;Visiteur;9J;Touriste Français;All-FIMU;309
2016-06-07;Mardi;Visiteur;9J;Touriste Etranger;All-FIMU;9790
2016-06-07;Mardi;Visiteur;10J;Résident ;All-FIMU;8472
2016-06-07;Mardi;Visiteur;10J;Touriste Français;All-FIMU;1186
2016-06-07;Mardi;Visiteur;10J;Touriste Etranger;All-FIMU;2263
2016-06-07;Mardi;Visiteur;11J;Résident ;All-FIMU;6833
2016-06-07;Mardi;Visiteur;11J;Touriste Français;All-FIMU;2494
2016-06-07;Mardi;Visiteur;11J;Touriste Etranger;All-FIMU;6726
2016-06-07;Mardi;Visiteur;12J;Résident ;All-FIMU;771
2016-06-07;Mardi;Visiteur;12J;Touriste Français;All-FIMU;9039
2016-06-07;Mardi;Visiteur;12J;Touriste Etranger;All-FIMU;9907
2016-06-07;Mardi;Visiteur;13J;Résident ;All-FIMU;584
2016-06-07;Mardi;Visiteur;13J;Touriste Français;All-FIMU;9415
2016-06-07;Mardi;Visiteur;13J;Touriste Etranger;All-FIMU;1369
2016-06-07;Mardi;Visiteur;14J;Résident ;All-FIMU;4410
2016-06-07;Mardi;Visiteur;14J;Touriste Français;All-FIMU;9814
2016-06-07;Mardi;Visiteur;14J;Touriste Etranger;All-FIMU;9066
